gene,p_value,fold_change
208937_s_at,0.0036569990813847303,-0.6203352365643975
215250_at,0.003658040458076992,-0.6203171686724718
212117_at,0.003664688344502703,-0.6202019359207548
200664_s_at,0.003667769094331741,-0.6201485982704077
209731_at,0.003675244663273451,0.6200193383227082
202640_s_at,0.0036815006992928505,-0.6199113455912997
205603_s_at,0.0036862683492397434,-0.6198291555769628
215049_x_at,0.0036935934401576016,-0.6197030622955707
44822_s_at,0.003704639327274509,-0.6195133411415361
213857_s_at,0.0037055656649126684,0.6194974535772162
215315_at,0.0037262600112358754,-0.6191434470960524
219161_s_at,0.0037289996149196137,0.6190967138574437
216916_s_at,0.0037352113518201125,-0.6189908650160001
206509_at,0.0037404799547940174,0.6189012103768643
213698_at,0.0037436738620785174,-0.6188469152291292
219519_s_at,0.003748157454070077,-0.6187707656694741
203501_at,0.0037549806886731023,-0.6186550353556182
217504_at,0.003755184391831199,-0.6186515831897159
202107_s_at,0.0037556283769044356,0.6186440595352654
214720_x_at,0.0037586132653886157,-0.6185934989962134
117_at,0.003773593389267029,-0.6183402930318472
222166_at,0.00378263420235152,-0.618187911726331
213137_s_at,0.003783702125872035,0.6181699335324965
213152_s_at,0.003785342141351557,0.6181423331447893
217874_at,0.0037931183567691176,-0.6180116095969306
201558_at,0.003795315393671827,0.6179747192176372
201148_s_at,0.0037954942922346436,-0.6179717161764041
221495_s_at,0.0038044285086843155,-0.6178219043401187
209240_at,0.0038090689695630658,0.6177442154153483
219874_at,0.0038199720618420038,0.6175620115488059
206832_s_at,0.003820816466899919,-0.6175479198851015
207030_s_at,0.0038377127520774048,-0.6172665324718607
205153_s_at,0.0038446558194632926,-0.6171512242891504
202611_s_at,0.0038524050318694126,0.6170227470835448
202930_s_at,0.0038663573046638726,-0.6167920070382658
216924_s_at,0.0038798908519093542,-0.6165689003536239
210101_x_at,0.0038890478103986606,-0.6164183371253483
221624_at,0.0038940306803364687,-0.616336539117768
207459_x_at,0.003899078126747145,-0.61625377615701
220175_s_at,0.003914169627789963,0.6160068895811784
207016_s_at,0.003929159148067286,-0.6157625102622505
218586_at,0.003940606859675476,0.6155764335755897
203035_s_at,0.003940966777127431,0.6155705911215875
219482_at,0.0039540147050436455,0.6153591078417937
205460_at,0.003961017300256737,-0.6152458649293676
211718_at,0.003966442389027507,-0.615158255414177
216687_x_at,0.0039706216508949635,-0.61509083752772
200875_s_at,0.0039823990916727356,0.6149011891943972
208901_s_at,0.003990437370396347,0.6147720382865698
208815_x_at,0.003992398285314451,0.6147405674895932
214859_at,0.004010492719134889,-0.6144508177053725
217443_at,0.004016348152767142,-0.6143573030410834
206178_at,0.004019429912660949,-0.6143081343559278
208033_s_at,0.0040312677903498306,-0.6141195759995609
213770_at,0.004035208623179155,-0.6140569143641379
201694_s_at,0.004040497007737863,-0.6139729114976111
214996_at,0.004044495702023983,-0.6139094596397643
206831_s_at,0.004059410864575281,-0.6136732758858123
218743_at,0.004059626329040914,-0.6136698696458553
211352_s_at,0.0040651030797567425,-0.6135833427079032
212380_at,0.0040666812811050515,0.6135584280592798
220459_at,0.004069620879040864,-0.6135120443664477
205383_s_at,0.0040780014414502205,-0.6133799718266255
204736_s_at,0.004094950156656291,-0.613113608031038
213341_at,0.004098567614856958,0.6130568837798019
208291_s_at,0.004105312734529644,0.6129512346749014
210166_at,0.004114000426948183,-0.6128153866466234
204829_s_at,0.004117884260776926,-0.6127547384361065
213460_x_at,0.004118813332292333,0.6127402380260114
212695_at,0.004133711078149925,-0.6125081197921518
214360_at,0.00414105613807199,-0.6123939523687774
204274_at,0.004142914703615704,0.6123650924892523
213371_at,0.004143389362819382,-0.6123577238114641
218843_at,0.004144346067432862,-0.6123428740766743
214229_at,0.0041506990063773334,-0.6122443427188584
202934_at,0.004152836416792927,-0.6122112226054983
209179_s_at,0.004158023873261931,0.61213090380088
205019_s_at,0.0041601632451216675,-0.6120978053199002
205162_at,0.00416744436875938,-0.6119852716842668
81811_at,0.004169723878813498,0.6119500766456092
209123_at,0.004174464131651928,-0.6118769432301789
213763_at,0.004181253131541265,-0.6117723301461584
205107_s_at,0.004186384959985229,0.6116933531235762
208913_at,0.004190354630343038,0.6116323204364037
207871_s_at,0.004196814221856097,-0.6115331158376671
211372_s_at,0.004198384061088338,-0.6115090272304178
203050_at,0.004199785173602751,0.6114875344476279
212072_s_at,0.004213566714853642,0.6112764680750784
207117_at,0.004215735036193846,-0.611243315906242
209436_at,0.004223937450336561,-0.6111180437667246
213796_at,0.004228790349267822,-0.6110440293887895
215759_at,0.004240925642549561,-0.6108592775572181
201675_at,0.004248002138069735,-0.6107517597935953
211811_s_at,0.004256131153240795,-0.6106284470966017
207050_at,0.004256450674101657,-0.6106236044259181
213050_at,0.004266921729103291,0.6104650835658489
206849_at,0.004271611324813616,-0.6103942002606842
212623_at,0.0042791233051617415,0.6102808008423756
205440_s_at,0.004279485646160156,-0.6102753354945292
209596_at,0.004279671982408585,0.6102725250637808
218509_at,0.004283636271547624,-0.6102127591714905
221190_s_at,0.004284773673756803,-0.6101956207107555
218715_at,0.004310172761362208,0.6098139567104254
218350_s_at,0.004326734646133799,0.6095661636712191
207101_at,0.004328570974142746,-0.6095387412107529
204257_at,0.004331549151646845,-0.6094942891656883
207002_s_at,0.004338441028769945,-0.6093915257888711
206455_s_at,0.004339636953005711,-0.6093737084046347
208961_s_at,0.004348889305666848,-0.6092360104776089
212086_x_at,0.004353402554626347,-0.6091689367585191
208471_at,0.00435875196081585,-0.6090895165914093
214406_s_at,0.0043690010411570135,-0.6089375952742049
220335_x_at,0.004378990393673267,-0.6087898288388256
200843_s_at,0.004394011799248114,0.6085681901068403
203403_s_at,0.004396766687541736,0.6085276153135823
221139_s_at,0.004403633055847469,-0.6084265838425054
219658_at,0.004404102012783321,-0.608419688744584
206840_at,0.004407175266705138,-0.608374518699614
207503_at,0.004416602919791961,-0.6082361277019643
221038_at,0.004417669640036925,-0.6082204855949754
221998_s_at,0.004425772237294515,-0.6081017808350567
206155_at,0.004430442675436436,-0.6080334457668902
213684_s_at,0.0044364823197149605,0.6079451722748669
209772_s_at,0.004452328576608328,0.6077140758230039
214179_s_at,0.0044600303671839155,-0.6076020196962203
218353_at,0.004467523434330321,-0.6074931654774596
212675_s_at,0.00447457468281371,-0.6073908779586384
210212_x_at,0.004475799816573161,-0.6073731204273046
218272_at,0.004479302525551811,-0.6073223747441565
221555_x_at,0.004487191474713414,-0.6072082123483695
207547_s_at,0.004492426627154991,-0.6071325520459493
214771_x_at,0.004501222104174664,-0.607005613071324
216024_at,0.004506395988114143,-0.6069310450619017
205739_x_at,0.0045095247035727825,0.6068859897537777
213217_at,0.0045204145798762,0.6067293857849307
201821_s_at,0.004529101065795784,0.606604708526124
220027_s_at,0.004531777765562137,-0.6065663326852336
201336_at,0.004534437756508835,-0.6065282163673145
218213_s_at,0.004535008794210678,0.6065200362805999
201984_s_at,0.004540445295061288,-0.6064422045244098
214480_at,0.00454470857700511,-0.6063812271447037
205522_at,0.004560532826418114,-0.6061553381746658
221001_at,0.004563368598695782,-0.6061149315939349
221344_at,0.004563866933321978,-0.6061078331905048
215559_at,0.0045804466787836996,-0.6058720592347655
222313_at,0.004580633693819632,0.6058694041001564
200632_s_at,0.004588550672764322,-0.6057570916017723
218876_at,0.004612649314460883,-0.6054162789277584
214272_at,0.004614871716139993,-0.6053849286258427
202772_at,0.004615479791662678,-0.6053763531496339
204119_s_at,0.00461993722082062,-0.6053135222423349
203845_at,0.00462026088818888,-0.6053089620002035
216572_at,0.004625464711624698,-0.6052356828136334
202923_s_at,0.004625497663065373,-0.6052352190317354
212593_s_at,0.004631044363070193,0.605157192685974
214209_s_at,0.004635363038598876,0.6050964986784719
207940_x_at,0.0046369737635535615,-0.6050738746680654
202850_at,0.004637895715837986,0.6050609282034645
220990_s_at,0.0046421731736532475,0.6050008921555099
213136_at,0.004653137208970024,0.6048472312928505
210281_s_at,0.0046531901949740904,0.6048464894763902
202310_s_at,0.004668371744360182,0.6046342529335573
217376_at,0.00467137289755547,-0.604592369766124
220428_at,0.004680303889913703,-0.6044678729546895
208472_at,0.004684889023156204,-0.6044040388483143
216281_at,0.004692518481504664,-0.6042979447139085
219273_at,0.004695581106181313,-0.6042553994285681
203803_at,0.004700725412297655,-0.6041839913816704
222226_at,0.004702545920278832,-0.6041587375744395
206191_at,0.004708107200801076,-0.6040816461305742
203662_s_at,0.00472007790917736,-0.6039159803265579
211390_at,0.004734564244300556,-0.6037159987778811
208296_x_at,0.004736876431248353,-0.6036841297478708
201663_s_at,0.004741136430118784,0.6036254500788033
218729_at,0.004751573626761455,0.6034818799488348
201310_s_at,0.004754064773286986,0.6034476541139208
220055_at,0.004756202278103816,-0.6034182996615962
204286_s_at,0.004773275817294434,0.6031842478745083
220234_at,0.00477366689470962,-0.6031788955297791
211560_s_at,0.004776164297674883,-0.6031447248811379
206866_at,0.004779942370632645,-0.6030930616664841
205631_at,0.00478061714646196,-0.6030838382717512
204897_at,0.004782823950467609,-0.603053681923809
216596_at,0.00479428565446554,0.6028972544044378
215726_s_at,0.004810044765351197,-0.6026827182251255
203450_at,0.0048132948147726305,-0.6026385514719113
202992_at,0.004833787328433338,-0.6023606758563056
207138_at,0.0048385819381927455,-0.6022958127320792
219974_x_at,0.004846315133623026,-0.602191315638765
205330_at,0.004850609299650046,-0.6021333534002477
57715_at,0.004854036135367575,-0.602087130998073
203627_at,0.004858668420274087,0.602024695117985
213545_x_at,0.00486683680181254,-0.6019147269691323
207385_at,0.004875342800083393,-0.6018003877262688
210559_s_at,0.004886083027745912,0.6016562684154388
206127_at,0.004891942256960772,-0.601577764083884
212024_x_at,0.004904111736819328,-0.601414978970131
216060_s_at,0.004904978681300431,-0.6014033959779077
218224_at,0.0049065369435110605,-0.6013825810620224
214300_s_at,0.004913736803111078,-0.6012864831299383
221509_at,0.004926342519969753,0.6011185329218753
214909_s_at,0.004928141107024559,-0.6010946008634936
208579_x_at,0.004957062814896975,0.6007108290528966
202432_at,0.004959554185477832,-0.6006778633167624
210293_s_at,0.004959989506781524,0.6006721046684518
204561_x_at,0.004962625000811281,-0.60063725061368
212099_at,0.004964522347166674,-0.6006121686375238
218144_s_at,0.004969404121573034,-0.6005476731103014
205085_at,0.004971442687264637,-0.6005207572655461
220951_s_at,0.004976702439425644,-0.6004513562878493
217525_at,0.004977268284765409,-0.6004438939955623
208808_s_at,0.0049901881212501345,0.6002737135584685
210985_s_at,0.004990422450716331,0.6002706305782199
211951_at,0.004991344309149368,0.6002585032982259
203645_s_at,0.004994677659038324,-0.6002146688307022
204900_x_at,0.004997149785568642,0.6001821764592659
50221_at,0.005000064694396537,-0.6001438827133614
215727_x_at,0.005024792303386606,-0.5998198259932954
204630_s_at,0.005032480389852032,0.5997193616973175
203222_s_at,0.005042388777106703,-0.5995900843239121
214451_at,0.005061929192759709,0.5993357948359108
200666_s_at,0.005081320130791498,-0.5990843105124111
213644_at,0.005088842387598903,-0.5989869823753607
201236_s_at,0.005105216561775371,-0.5987755627739728
204845_s_at,0.0051148301640678425,-0.598651714372662
204413_at,0.005115022845744587,-0.5986492342400371
220582_at,0.005115702987008478,-0.5986404803572211
209632_at,0.005119836134097874,0.598587306129416
209869_at,0.005122030001257931,-0.5985590968191382
212433_x_at,0.005122691064241768,0.598550598802986
219259_at,0.0051227776948266,-0.5985494852321971
221183_at,0.00513341340096784,-0.5984128980653105
211375_s_at,0.005139140733937464,0.5983394498070896
214014_at,0.005145245832575563,-0.5982612369606036
219857_at,0.00515233142172565,0.5981705661694756
202128_at,0.005160023121026388,0.5980722644507797
204135_at,0.005162550290702969,-0.5980399950080739
210427_x_at,0.0051659489406718235,-0.5979966197225935
211208_s_at,0.005170027944691989,0.5979445948347084
220653_at,0.005172721513743101,-0.5979102601785087
204889_s_at,0.005173195974220446,-0.5979042139214709
216444_at,0.005174116390495214,-0.5978924860579495
210194_at,0.005188897060252155,-0.5977044051581262
205852_at,0.005198660252841468,0.5975804311181832
212627_s_at,0.005201303841735469,0.5975468980901708
215599_at,0.005208608379611116,0.5974543210572465
221556_at,0.005217262223458785,-0.5973447919927622
213618_at,0.005243384504891417,0.5970151450037182
215176_x_at,0.005261981521879483,0.59678134879433
213870_at,0.005265474363444475,-0.5967375195974737
204014_at,0.005268017385518253,0.5967056252333002
218459_at,0.005268724125818436,0.5966967637822848
202528_at,0.005269937382665546,0.5966815538405881
221773_at,0.0052783448098271644,-0.596576239747729
216237_s_at,0.00529079080259396,0.596420610132407
203328_x_at,0.005301635162670225,-0.5962852724544812
201940_at,0.0053126015637207985,0.5961486611508382
212298_at,0.005318900129083314,-0.5960703113160264
213216_at,0.005319924660775051,-0.5960575746254633
204125_at,0.005321296265964591,-0.5960405266195636
210199_at,0.005330701662682435,-0.5959237295829487
217890_s_at,0.005332855058545113,-0.5958970142371999
211270_x_at,0.005339779018847605,0.5958111793494403
203934_at,0.005342026302371514,-0.5957833414604923
203012_x_at,0.005343322085494493,0.5957672948604421
201531_at,0.0053437128802044835,-0.5957624560500736
204270_at,0.005345570862391382,-0.5957394548524604
221750_at,0.005359935724654442,0.5955618615560885
203399_x_at,0.0053794240048623395,-0.5953216007125638
201518_at,0.005383606998369557,0.5952701313871378
206844_at,0.005394002771772105,-0.5951423707770448
220475_at,0.005394111178722891,-0.5951410396420662
204875_s_at,0.005398837549943132,0.5950830273132188
211820_x_at,0.005409943557619531,-0.5949468871863497
201579_at,0.005410430373323753,-0.5949409253520119
212327_at,0.005416905184274685,-0.594861676162612
214377_s_at,0.005431366012070725,-0.5946849839779271
218566_s_at,0.00543252955211024,0.5946707851920032
210666_at,0.005433753812658849,-0.5946558483383552
219736_at,0.005449186452461362,0.5944678144820795
218958_at,0.005455153657372907,-0.5943952355901303
217551_at,0.005455755703698246,-0.5943879168317321
212703_at,0.005471778893869363,-0.5941933939743023
201079_at,0.005481026352902178,0.5940813587120133
214628_at,0.00548345554983008,-0.5940519561740389
201403_s_at,0.005490123866928197,-0.593971303431824
1598_g_at,0.005490957101225343,-0.5939612316350584
212123_at,0.005503507946370924,-0.5938096857663301
220966_x_at,0.0055103032898535815,0.5937277627824471
204939_s_at,0.005511103436875596,-0.5937181223001715
209391_at,0.00553183743548522,0.5934687425318125
221798_x_at,0.005535233152657543,0.593427979242522
217167_x_at,0.005542131833757217,-0.5933452334333683
217085_at,0.005543734365137496,-0.5933260250325663
218946_at,0.005544137687689359,-0.5933211914677589
212449_s_at,0.0055506123042972574,0.593243639915144
200959_at,0.005561461798481647,0.5931138665438827
206167_s_at,0.005564128425533685,-0.593082004730684
220936_s_at,0.005588889615436824,-0.5927867935226797
200872_at,0.005593485240849923,-0.5927321304684159
204876_at,0.005595293180040611,-0.5927106366883492
216010_x_at,0.005596050513446314,-0.5927016349188622
211421_s_at,0.0055982175345453975,0.5926758833679113
AFFX-M27830_M_at,0.005606234213597376,-0.5925806947673222
210462_at,0.005617117222388712,-0.5924516646677546
201281_at,0.005633184173546226,-0.5922615774408029
208082_x_at,0.005633646000027609,0.5922561207010784
211464_x_at,0.005634974362664498,0.5922404275578477
206720_at,0.005645788641042643,-0.5921127905480851
222191_s_at,0.005660030094874049,-0.5919450338039851
205097_at,0.005676189216760522,0.5917551401295479
209572_s_at,0.005706852631897998,0.5913961120284565
218477_at,0.0057180157746303814,0.5912658304683259
