symbol,gene,p_value,log2FC,p_adj,significant
CIB2,205007_s_at,0.03131826937568788,-0.41129633101630336,0.17884436754404504,False
CIC,212784_at,0.6877066593677013,-0.05258280920404701,0.8532862347953943,False
CIDEA,221295_at,2.9954911305427786e-08,-1.1667121131389884,3.6474605935456145e-06,True
CIDEB,221188_s_at,0.6636737927552698,-0.07908326359416762,0.8385432829627034,False
CIDEC,219398_at,3.36782887223023e-14,-1.4163891439178897,6.253777563325519e-11,True
CIITA,211884_s_at,0.042672996836561825,-0.5066631871211307,0.21191940907267823,False
CILP,206227_at,0.02251633709231271,-0.41168912979899197,0.14748134609876665,False
CINP,218267_at,0.03366619837135928,-0.4128288884492015,0.18670579848407137,False
CIR1,209571_at,0.42477067323109574,0.17273721068514103,0.6819774415742133,False
CIRBP,200811_at,0.017730481597204816,-0.2945455555621024,0.12869326430961398,False
CISD1,218597_s_at,0.1109535266869208,0.3390992833342672,0.3534492401950902,False
CISH,221223_x_at,0.02220605699200789,-0.2832031668094004,0.1466560663760853,False
CIT /// MIR1178,212801_at,0.43429946257770924,-0.08722894590641772,0.6910521939887957,False
CITED1,207144_s_at,0.7158470900527085,0.08483865089981535,0.8672912520467868,False
CITED2,209357_at,5.282430873955732e-06,-0.9184657090821524,0.00028363471605868815,True
CIZ1,213977_s_at,0.06568997574010772,-0.24515590010376176,0.26701381419496906,False
CKAP2,218252_at,0.6796563972467041,0.0506327536355311,0.8482332113507015,False
CKAP2 /// IGLC1 /// IGLJ2 /// IGLJ2 /// IGLJ3 /// IGLJ3 /// IGLJ3 /// IGLV1-44 /// IGLV2-14 /// IGLV@,216984_x_at,0.25529649883079747,-0.15573176494381258,0.5387075453381114,False
CKAP2 /// IGLC1 /// IGLV1-40 /// IGLV1-40 /// IGLV1-50 /// IGLV1-50,216412_x_at,0.2172562106569635,0.24003882536837473,0.496512464484174,False
CKAP2 /// IGLJ3 /// IGLV3-19 /// IGLV3-19,216365_x_at,0.5399405092115896,-0.07131678935485386,0.7665325157213209,False
CKAP4,200999_s_at,0.09955771150226858,0.20988143833700335,0.33350037363274965,False
CKAP5,212832_s_at,0.022272155968403203,0.40585783104659967,0.14678806608811848,False
CKB,200884_at,0.5334794421487119,-0.1116923810186723,0.7619229848352613,False
CKLF,221058_s_at,0.04480909124345926,0.37474212941357266,0.21786624049269096,False
CKLF /// CKLF-CMTM1,219161_s_at,0.0037291614862340386,0.41336239525699625,0.048481275027860614,True
CKM,204810_s_at,0.4738985564060121,-0.13452708150485293,0.719779260609036,False
CKMT1A /// CKMT1B,202712_s_at,6.477589515254244e-07,0.7643937378565653,4.939478870941169e-05,True
CKMT2,205295_at,0.10260585600860221,-0.18690119514140235,0.33862059973928954,False
CKS1B,201897_s_at,0.7265656830965589,0.04347352878925825,0.8748548101394479,False
CKS2,204170_s_at,1.6719112286256838e-05,0.85505645478462,0.0007422810197430978,True
CLASP1,212752_at,0.045383311616806345,-0.3228365352398308,0.21965167957369586,False
CLASP2,212309_at,0.20571134422123608,-0.15973459495701015,0.4827154468493896,False
CLASRP,204978_at,0.8317688660649132,-0.02097661402104123,0.9260149335208478,False
CLC,206207_at,0.29478843275477196,-0.18039605548201898,0.5763138049472531,False
CLCA1,210107_at,0.24597722245650577,-0.14674969095397472,0.5284526077900422,False
CLCA2,206166_s_at,0.1532418913558342,-0.18976072259655474,0.4185180861725767,False
CLCA3P,220810_at,0.025012356072474533,-0.5313138602211529,0.15687574197811985,False
CLCA4,220026_at,0.08659136265613993,-0.3781974441447087,0.3099744999371086,False
CLCC1,213628_at,0.0003195804053541006,-0.4096667324913934,0.008215028913041503,True
CLCF1,219500_at,0.9434582733477189,0.008432939449903643,0.9759565807068948,False
CLCN1,208437_at,0.03131785081039396,-0.25180115473299747,0.17884436754404504,False
CLCN2,213499_at,0.6582939423194618,-0.0704236574552386,0.8365012124313491,False
CLCN3,201733_at,0.16503678512657824,0.3909362262019114,0.43381505998448183,False
CLCN4,214769_at,0.008876919638969845,-0.38070620635706653,0.08395772509132642,False
CLCN5,206704_at,0.2503186259435138,-0.17795190015905504,0.5340721889984027,False
CLCN6,203950_s_at,0.03226600260344746,-0.3346158770823191,0.18202109772471387,False
CLCN7,221961_at,0.09870842973041,-0.19831527310545205,0.332162175760964,False
CLCNKA /// CLCNKB,207047_s_at,0.274357769441858,0.164800938414281,0.5582608142154071,False
CLCNKB,205985_x_at,0.054413495441073885,-0.3097369701865258,0.24264477064507692,False
CLDN1,218182_s_at,0.8145888173207163,-0.03619544469235603,0.9180403107079811,False
CLDN10,205328_at,0.03864752343907775,-0.23517122470835972,0.20153943536491833,False
CLDN11,206908_s_at,0.5116282236568576,-0.11540089686593813,0.7465345330841727,False
CLDN14,210689_at,0.28025386230166627,-0.15697177515004412,0.5633138024236,False
CLDN15,219640_at,0.04318820641633899,-0.23097386543948506,0.21347803797724943,False
CLDN16,220332_at,0.22223416565844742,-0.12830692441512692,0.5029498185422694,False
CLDN17,221328_at,0.32305966742950076,-0.1246282621915693,0.6010631149235253,False
CLDN18,214135_at,0.1767788853991826,-0.18314000812695852,0.447850627110941,False
CLDN22 /// WWC2,218775_s_at,0.8323386876008776,0.055653305586108814,0.9262849211312169,False
CLDN3,203954_x_at,0.09039619294728521,0.2625996737740808,0.31743207887352903,False
CLDN4,201428_at,0.05185008333743404,0.35593286746003994,0.2360317481119597,False
CLDN5,204482_at,7.9636758467642e-06,-1.1900715305264322,0.0004042245760670767,True
CLDN6,208474_at,0.17096820961365533,-0.2675884764176262,0.4410378113939664,False
CLDN7,202790_at,0.28075876668867666,0.2284278835432012,0.5637692708050628,False
CLDN8,214598_at,0.010376191236479497,0.900417553716709,0.09233732800418236,False
CLDN9,214635_at,0.24476893112026152,-0.13665464059610777,0.5271782420406715,False
CLDND1,208925_at,0.719625210755359,0.08041914491728797,0.8698743131141402,False
CLEC10A,206682_at,0.16312598114017268,-0.1808515764174512,0.43144643771471425,False
CLEC11A,211709_s_at,0.0003245825385604516,1.0324489692287147,0.00830387222358501,True
CLEC16A,212786_at,0.019966222079647426,-0.40851883447355064,0.13772629630050462,False
CLEC1A,219761_at,0.5738873551149389,0.0773784894567644,0.7882107947501347,False
CLEC1B,220496_at,0.45394887637590164,0.13013811055267688,0.7064341786282455,False
CLEC2B,209732_at,0.14525253983627692,-0.2645669660282888,0.407991792817531,False
CLEC2D,220132_s_at,0.70031198277489,-0.057840055794212475,0.8586943219156372,False
CLEC3B /// EXOSC7,205200_at,1.3885952865397338e-06,-1.275690064022701,9.264092446097272e-05,True
CLEC4A,219947_at,0.07536966708228494,0.28189059248422854,0.2886075565486566,False
CLEC4E,219859_at,0.22473504061906036,-0.1773041703399496,0.5056055897545473,False
CLEC4M,210481_s_at,0.2600418402661007,0.20047868886509512,0.5431167238400527,False
CLEC5A,219890_at,0.23636786192602877,-0.2170526371079955,0.5183020141013284,False
CLEC7A,221698_s_at,0.9909667740360881,0.0011819440062410536,0.9964273167606952,False
CLGN,205830_at,0.00029842067416712813,0.8767478923795275,0.007779051149624175,True
CLIC1,208659_at,0.17344377554216003,0.25522360054410953,0.4449001554513586,False
CLIC1P1 /// CLIC1P1,217382_at,0.23077393851994601,-0.1664298943569671,0.5128488752408454,False
CLIC2,213415_at,0.03673102723478523,-0.2655150777763886,0.19590174243004294,False
CLIC3,219529_at,0.6977836424520054,-0.05852281206044374,0.8574815477173131,False
CLIC4,201559_s_at,0.08671044321574764,-0.24998921845544686,0.3100758281240387,False
CLIC5,213317_at,0.06504090275693003,-0.5460759365659644,0.26555269312332913,False
CLINT1,201768_s_at,0.13593695916789078,-0.24002562772888325,0.3948231660962573,False
CLIP1,210716_s_at,0.16009688806865424,-0.1395612958244854,0.4282859563255559,False
CLIP2,211031_s_at,0.9371379974902274,-0.016432194526598387,0.9739999712823625,False
CLIP3,212358_at,0.012288791931110082,-0.2822843196600502,0.10252008633505277,False
CLIP4,219944_at,0.12900880094166006,-0.18544271720086414,0.383819203304379,False
CLK1,214683_s_at,0.08664482069728191,0.4662560337393078,0.30998556341446176,False
CLK2,203229_s_at,0.0003911998986967778,0.6393344552269458,0.009579238838088242,True
CLK3,202140_s_at,0.19821855327561486,-0.17239015787608203,0.4737642414073287,False
CLK4,210346_s_at,0.8743779239813683,0.019735673063999926,0.9465029526391464,False
CLMN,221042_s_at,7.001335597884254e-05,-0.789421479272284,0.002456862379963068,True
CLN3,210859_x_at,0.039313183701322627,0.39928123010431094,0.2034546031688273,False
CLN5,204085_s_at,0.003372193843865692,-0.4503452515367652,0.04530617808896441,True
CLN6,218161_s_at,0.6357383131371959,-0.06011566499119869,0.8238187609711564,False
CLN8,219341_at,0.006992919203847086,-0.4691674614730035,0.07204032298628045,False
CLNS1A,209143_s_at,0.24276938753142557,0.30844397598876583,0.524999435569987,False
CLOCK,217563_at,0.1610466956603149,-0.21077891917346747,0.42900221391497867,False
CLP1,204370_at,0.3414054916796956,-0.09746264563781004,0.6168441231734904,False
CLPB,221845_s_at,0.19251381247350013,-0.17874838792215275,0.46683918634748106,False
CLPP,202799_at,0.5640042528232951,-0.07620365897302328,0.7815738038346695,False
CLPS,206131_at,0.03858569738250172,-0.36608528665808215,0.20145177099863062,False
CLPTM1,201640_x_at,0.3393127032838432,-0.15157291051409594,0.6153595680951959,False
CLPX,204809_at,0.4993762649084913,-0.09272593817178709,0.7378638280625437,False
CLSPN,219621_at,0.27659092167017674,-0.17692977630474793,0.5600941028332014,False
CLSTN1,201561_s_at,3.8463104144729266e-05,0.8334306603935673,0.0015010041149859934,True
CLSTN2,219414_at,0.2277939538429271,-0.24091514754923615,0.5088144219609007,False
CLSTN3,204375_at,0.39085502962754803,-0.0879744698653484,0.6554602788259745,False
CLTA,216296_at,0.13861727668953175,-0.23195302691080144,0.39887032002361883,False
CLTB,206284_x_at,0.00782426359153026,-0.48457242723482175,0.07745360533543705,False
CLTC,210498_at,0.5604523393600882,0.16367161180674117,0.7788078553237315,False
CLTC-IT1,220855_at,0.09652565317914175,0.30774212692282,0.32817838416094225,False
CLTCL1,205944_s_at,0.5836844857305741,-0.08887697842647313,0.7947110714612234,False
CLU,222043_at,5.272280931019732e-07,-1.1167452890511207,4.1513157592195296e-05,True
CLUAP1,204577_s_at,0.24445746024572326,-0.12302025240084546,0.5266638180736194,False
CLUH,212456_at,0.3976957470659116,0.10834086732570114,0.6608692883714261,False
CLUHP3,219442_at,0.4224392546163094,0.12905683296910553,0.680247580186096,False
CLUL1,206556_at,0.6039151308206197,-0.07843545302275245,0.8066861707655956,False
CMA1,214533_at,0.012589046047950756,-0.4356701760519668,0.1042056883679371,False
CMAHP,210571_s_at,0.2106350717177892,-0.1928119827677932,0.48789826435420963,False
CMAS,218111_s_at,0.02861449013326393,0.5785303504660808,0.1701049993435417,False
CMC2,218447_at,0.21584754278007096,0.18554082815262518,0.49437052068746234,False
CMC4,216862_s_at,0.00023960364694455608,-0.9064971564557069,0.006583339167528413,True
CMC4 /// MTCP1,205106_at,0.9218718820032645,0.020199429503101385,0.9678052221055133,False
CMKLR1,210659_at,0.08774178005796916,-0.21864412889390472,0.3117764447507139,False
CMPK1,217870_s_at,0.7111019889865817,-0.05073438830825516,0.8647486303598525,False
CMTM6,217947_at,0.01574479648141026,0.28374729550230526,0.12015113013536467,False
CMTR1,212380_at,0.0041313510961601034,0.4082762601254917,0.05195197318043769,False
CNBP,206158_s_at,0.22813363557692048,-0.16798945435045276,0.5093178841359102,False
CNDP2,217752_s_at,0.14538383583233258,0.1947095991343879,0.4081113648087512,False
CNGA1,206417_at,0.1673711813924156,-0.17689996386964424,0.4366773330448047,False
CNGA3,207261_at,0.014249046266348276,-0.3599107557310983,0.11275266262536883,False
CNGB1,210769_at,0.027593271885891786,-0.39404457975269835,0.16626849038218677,False
CNGB3,220304_s_at,0.009009521476258414,-0.3623172283665941,0.08474426638052605,False
CNIH1,201653_at,0.29186558737289836,0.15213394392307045,0.5731089957199766,False
CNIH3,214841_at,0.7737488668998364,0.060699575081564205,0.8985535752099778,False
CNIH4,218728_s_at,0.009909561615402376,0.5566977281616641,0.08991627972818349,False
CNKSR1,204740_at,0.683306093705782,-0.0691636290058888,0.8505256220559682,False
CNKSR2,206731_at,0.8748659562337462,0.022130797489115395,0.9466173692704947,False
CNN1,203951_at,0.594811578085237,0.12514677129669405,0.8011476302268699,False
CNN2,201605_x_at,0.9338717599121612,0.009608083655894717,0.9724863594553266,False
CNN3,201445_at,0.023222868824610735,-0.3381397988278003,0.1502541190530781,False
CNN3P1 /// CNN3P1,216410_at,0.6526227514318428,-0.0736835374697069,0.8333749438484672,False
CNNM1,220166_at,0.458682473297812,-0.16619287402430238,0.7095329088854665,False
CNNM2,206818_s_at,0.08580599986745778,-0.29919970311219757,0.3082403828867583,False
CNNM3,220739_s_at,0.26234190537440516,-0.10480222929561656,0.5459952996753663,False
CNNM4,218900_at,0.7444473764742985,0.03794244511450806,0.8848394342855964,False
CNOT1,200861_at,0.23725540944177273,-0.12222014054641761,0.5190626614671677,False
CNOT2,222182_s_at,0.0031563382105228993,0.6778802755871247,0.043326062463775725,True
CNOT3,211141_s_at,0.08061249004911403,-0.3196219305553467,0.2993314640500596,False
CNOT4,210203_at,7.592805103786008e-05,-0.7302038207937604,0.002651888340558991,True
CNOT6,217970_s_at,0.08193829372858993,-0.1814483582709876,0.3015843452887113,False
CNOT7,218250_s_at,0.8437295969646841,0.02503422133225186,0.9312300689066649,False
CNOT8,202162_s_at,0.1444457938146398,-0.2402293331056562,0.4073254395813235,False
CNP,208912_s_at,0.9181227496236615,0.012683766648184047,0.9660909279059531,False
CNPPD1,200070_at,0.5002975987864684,-0.08405970691707054,0.7386781999575189,False
CNPY2,209796_s_at,0.02562789727000383,0.6717929793519577,0.15933773294293954,False
CNPY3,217931_at,0.5339981901566841,-0.06748463942275951,0.7622241798258531,False
CNPY4,217700_at,0.039842279121095454,0.2930234081369054,0.20484667873912554,False
CNR1,207940_x_at,0.004824756046254664,-0.40613561506993,0.056940470830703305,False
CNR2,206586_at,0.06753922122404124,-0.19770963791673601,0.27116693090726324,False
CNTD2,220323_at,0.10213927513819748,-0.18033620946465412,0.33818268468119683,False
CNTF,208597_at,0.05720653801317203,-0.30703935941885163,0.2487550185475796,False
CNTFR,205723_at,0.012154257690025285,-0.335988560513254,0.10209957852577208,False
CNTLN,220095_at,0.11735629307903614,-0.17804281726858484,0.36461939189628584,False
CNTN1,211203_s_at,0.7762886472142773,0.03669766476966174,0.8998943127773679,False
CNTN2,206970_at,0.24165167186473346,-0.16677460766288732,0.5238058564359782,False
CNTN5,207452_s_at,0.5789718734778764,0.13327278833555045,0.7909147384494356,False
CNTN6,207195_at,0.6489057372367004,0.11737285200554037,0.8310750300529163,False
CNTNAP1,219400_at,0.22433674871235765,-0.19567562986940246,0.5052154964775798,False
CNTNAP2,219301_s_at,0.32223100340761657,0.14640185841683007,0.6005136618234271,False
CNTNAP3P2,220436_at,0.38712483297446265,-0.16626862850186974,0.6528176397006128,False
CNTRL,205642_at,0.62354540233276,-0.07129738080394077,0.8171502393467501,False
COA1,206497_at,0.2167600776344794,-0.2907750345258213,0.49584896929772143,False
COA3,218026_at,0.014658117698691941,-0.24678797390749274,0.11514216394720987,False
COA4,220647_s_at,0.7239347611483602,-0.04454762716201799,0.87338245221155,False
COA7,219420_s_at,0.3163216793095361,-0.13663811704744688,0.5956651624334947,False
COASY,201913_s_at,0.38550706961836156,0.17001620144702656,0.6518137971246643,False
COBL,213050_at,0.004335438910294499,0.6123740969503313,0.053512429376190176,False
COBLL1,203642_s_at,3.8139064370310787e-07,-0.6840641917355299,3.1359880862126766e-05,True
COCH,205229_s_at,0.018718494902770378,-0.3515275899096011,0.1328357394644689,False
COG2,203073_at,0.24181704629967718,-0.15481468760038375,0.5239095034220425,False
COG4,212189_s_at,0.15798715725006784,-0.23933458260875362,0.42536801952107434,False
COG5,203630_s_at,0.1569309277438559,-0.18396324186484492,0.4236546877913518,False
COG7,213190_at,0.6256073158838457,-0.05865475535317177,0.8180264786875076,False
COG8 /// PDF,219575_s_at,0.763184649179018,0.043343384612322566,0.8935906627904402,False
COIL,203654_s_at,0.008069780531844078,0.41509032779224597,0.07861495029828393,False
COL10A1,217428_s_at,2.523360753799441e-05,1.0729114188274451,0.0010470772379313398,True
COL11A1,37892_at,1.2883854941894482e-06,1.9762773701890417,8.699725444552568e-05,True
COL11A2,213870_at,0.005292320745920278,-0.541984101443207,0.060314149872850754,False
COL13A1,208535_x_at,0.22434624321885077,-0.14231849770000338,0.5052154964775798,False
COL14A1,216866_s_at,0.5374783829243175,-0.1135915363403015,0.7646655306134643,False
COL15A1,203477_at,0.0011268723248910567,-0.4701421714217471,0.02058204591438313,True
COL16A1,204345_at,0.01335436889045054,0.703513119046896,0.10820923708578523,False
COL17A1,204636_at,0.5500596668315137,-0.09879491282975561,0.7727974581941621,False
COL18A1,209082_s_at,0.3140878449925706,0.2836318745084814,0.5936737170217534,False
COL19A1,211011_at,0.6929277967000702,-0.10168792425430873,0.8556195330747902,False
COL1A1,202311_s_at,0.0008603863939848374,0.9485592022209968,0.01699644505067742,True
COL1A2,202404_s_at,0.0027323468851908755,0.5272857678377996,0.03938220287367935,True
COL21A1,208096_s_at,0.03735969948749919,0.3676267316538411,0.19764629242163922,False
COL2A1,213492_at,0.2982727427897128,0.12956899569047842,0.579006144052894,False
